Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
2.2486347957660935e-06,0.0019003307689881412,0.0003698262276941894,5.470247818037715e-06,4.944791649003407e-06,0.9910635109073723,0.002270450732075424,1.7057021825060157e-06,1.88349831183221e-05,0.0022379842521957146,0.0021246927521103693
0.00022016808508092827,0.0021129466549053987,0.007011504975898563,1.5090832666647188e-05,2.7754064194735823e-05,0.00037734606073633114,0.0046336538452664494,2.708028463658921e-05,0.0010821575524204053,0.032291285121091355,0.9522010125231025
0.0003782144420875839,0.47590174586519496,0.006963990448580746,7.944321010752879e-05,0.0005482293723913853,0.000306164072250435,0.050131613233706025,5.79037707262849e-05,0.00202241576293455,0.07404030406628438,0.38956997575573615
1.9406154548998518e-05,0.03825737925443957,0.0031336679643000904,2.5688931502253696e-06,1.598895813512188e-05,0.00023460623401140492,0.03402053009188777,3.7367030467423375e-06,0.11644706152604249,0.0034384747304555658,0.8044265794899821
0.0005409162085899406,0.042072612072701104,0.02370623357111346,0.00016315600049922986,0.00032221733748177475,0.018335928010708862,0.04400682304614402,0.00014181004767774006,0.01737538215794986,0.2819381515315919,0.5713967700155421
0.00011143864475906606,0.018448109296590052,0.004971241342643731,4.3935847133592846e-05,5.781951055311252e-05,0.004630042885670978,0.479936948522156,1.6900749185872784e-05,0.0005778221973281155,0.030040408425081568,0.4611653325788978
0.00011613390813500769,0.11377920452519201,0.02964440026410232,4.282115428240098e-05,5.787233002421939e-05,0.004067838303745953,0.5640251081109906,0.00026171626331138794,0.028307532525861268,0.07513877948623318,0.18455859312812156
0.00021257653931324423,0.10529857450309976,0.0008813598061264262,7.092120637260343e-05,0.0010612191531357174,0.009573058782703193,0.1964823214903239,4.514606760020255e-05,0.001710389901986503,0.5731728986010739,0.1114915339482645
3.135563056837435e-05,0.0075078318595154835,0.9297303084887021,2.949051296815514e-05,8.284313334368885e-06,0.0052684293874294425,0.028427591632183054,1.8768430747912017e-05,0.00013349995861261152,0.007419849207039541,0.021424590578898707
0.0022136848188328046,0.03470912669727451,0.00021926602899268504,0.000516749890848123,0.0005052670945791046,0.6412350411641816,0.056128015692017766,0.0002877346486519716,0.00048015434870567,0.2358133136701849,0.027891645945730743
0.0003683975240267244,0.07624511574690142,0.09277255399844622,7.334850035215178e-05,2.2472058837089874e-05,0.010291816261125882,0.5143057524266554,0.00023841363798972573,0.00156493280426661,0.24318377130427057,0.06093342573712813
0.0010714428618898157,0.00013184921297930982,2.456069215528253e-05,0.00010859439619097262,0.003536790218803773,0.0005735062111840464,0.0003881865086408755,1.2827843226192085e-05,4.688746043451826e-05,0.9885622923493456,0.005543062245149427
5.330159769607908e-06,0.006223545538663728,0.00022816356230592782,3.829451491002981e-06,4.386406435561999e-05,0.0009001559299054112,0.01036488541672564,3.2040899563031263e-06,0.6361524951029327,0.03502391467736733,0.3110506120065267
0.0008474128016249266,0.009874694301989792,0.000513746051646843,6.810287826469611e-05,0.00036395765133409716,0.08550826723956845,0.02537137306206745,1.2624441052649287e-05,0.00015138015157586428,0.8279623969115458,0.04932604450932949
0.0010703064673761704,0.021105016830971136,0.008438182993891352,3.27899824367781e-05,0.00015986467931338008,0.00144394904002332,0.01659128954178175,1.9648058788535806e-05,0.0007186443810176209,0.010804073662247192,0.9396162343621529
0.0004601648214591337,0.007177862211427777,0.05221923847290671,0.00032027195947984834,0.0004100129608876233,0.0047447305517802464,0.012741577990254865,0.0002534415303373753,0.0006767010952200218,0.889569057468509,0.03142694093773733
1.6924939545193788e-06,0.0018164167229122081,0.00022653142976878523,6.648302118349078e-07,5.539667189243495e-07,3.746102967486127e-05,0.002051056128550983,1.5990864287451376e-06,0.9731626387967808,7.672538843186441e-05,0.022624660126566474
1.806647667228686e-05,0.006130556683651244,0.020449733737796627,8.568279675352086e-06,1.8190321155426133e-05,0.0006959441936343783,0.00977954265962524,2.6963280502714087e-05,0.004846474445887822,0.013627501484443414,0.9443984584369556
0.016190824448403463,0.0265077282304593,0.010395969283276445,0.0010387225856526698,0.0011415334504305834,0.0009156667436820223,0.7447149341822684,0.0018344861840311109,0.00037335020956030156,0.059487531794928515,0.1373992528873074
0.003930002776151201,0.0003848789028488237,3.6939556961108005e-05,0.0002785954904159599,0.010772594909704409,0.004619563204112689,0.0013922051297375598,3.4131039985395084e-05,7.578838657607395e-05,0.9659576682399854,0.012517632363521521
5.508603492004373e-05,0.6219805224684222,0.0006660350494710059,2.3109818148168268e-05,2.708487392217401e-05,0.016543802336788635,0.13315786446303718,2.662350265246107e-05,0.0005538943551169841,0.15989142364270906,0.06707455345481218
6.3579305191941975e-06,0.0026350144571768938,0.005054049017474738,1.744498171074632e-05,9.868731341510224e-06,0.9720853097354469,0.0030981921812656904,4.116610346283777e-06,0.00010242514844420773,0.011389137436151374,0.0055980837701225805
0.0023571565557371056,0.13182390133196253,0.13478030804128457,0.00046154473822046705,0.0004420328191581491,0.003142601026658445,0.48124660905114136,0.00061060250967288,0.012281977146649097,0.07518438244242379,0.1576688843370916
0.0001410173167143434,0.015493574446676024,0.005506282242791187,4.0707091934463136e-05,1.1509773310983302e-05,0.001019141091985991,0.761681178496207,0.0001530131545463293,0.03225351644343418,0.002786990885956361,0.180913069056443
0.0002462597825136689,0.012829543917133297,0.10864861384154717,0.00026417410404069966,6.307977181274402e-05,0.0035561184019315857,0.8519914344415953,0.0015111686300763583,0.0002683397828627749,0.004661289104071199,0.015959978222415305
0.00010403794523617131,0.0006383121554067486,0.0008762880711850625,9.813414525425816e-06,1.6187123087943005e-05,0.0016622310089653223,0.001458927045511327,8.960500185212124e-06,0.00017506661629867424,0.990396617774606,0.004653558344991977
0.0016119550428997334,0.12756116862825162,0.034326004631029035,0.00017493440904450656,0.00019931054998171776,0.002163444057193475,0.6382924240365422,0.00020484397147511844,0.0016960520290350992,0.11208951137859499,0.08168035126595229
5.12886557091619e-05,0.021299830774720998,0.851568798194286,4.665054350689259e-05,1.636839893541479e-05,0.006129298987469758,0.025843101610874126,3.4184917723378116e-05,0.0025340328908652968,0.00275057991854702,0.08972586510736197
1.1211664779140818e-05,0.00437749461394138,0.9624100728513756,1.7647109794152623e-05,6.286286555370734e-06,0.0065597449694210705,0.0069675307815127785,4.79970375270401e-06,4.387200036678607e-05,0.00342875582481166,0.016172584193689648
0.00011873957414452695,0.025134408949425677,0.019390119425086793,2.197227489123904e-05,3.341248214693356e-05,0.0031811379435255746,0.3867152262560068,1.6871697137384948e-05,0.0019457744411489736,0.011333790367831338,0.5521085465886547
6.454491900188628e-05,0.002101858420168882,0.0024089101327566965,9.362478278441545e-06,1.1186878721717292e-05,0.003551150998582066,0.003165775603743972,7.466672259720014e-06,0.0005990228823516364,0.9690216641792637,0.01905905683487123
0.0011189086990332118,0.17999938816891392,0.26588059541541614,0.00017520685895361805,0.0002873261627993504,0.016469844162216724,0.21183744817330163,0.00018818701056984473,0.0007656906473838575,0.22902164633627975,0.09425575836513196
0.9186018255509307,0.0019628034464942356,0.0006667328566107018,0.029434044310370715,0.0022415299547714445,0.0019359382160424004,0.003362813471510533,0.0018767938409993982,0.0003778267308323719,0.03382271659516523,0.005716975026272116
0.00010995095034385484,0.041599859510522204,0.6955365520598222,0.00014944339338390192,2.3074175579816606e-05,0.03451553734051372,0.040045729757848196,0.00021257735763736821,0.01818988888766979,0.026610503285110207,0.1430068832815688
0.0014730800260386735,0.05748176403118831,0.42997074807911284,0.0005919482392166443,0.00043722686905869136,0.023393052761376588,0.14013059886957022,0.0014569258608640593,0.0029535872713325408,0.2257051611028008,0.11640590688944068
4.147690063072538e-05,0.06583204650373692,0.0035694203397961073,4.9748264461287725e-06,2.0855987235213236e-05,0.00020799581961488268,0.07786331204406091,7.884880153382471e-06,0.07394149567567934,0.0015163267293258776,0.7769942102933206
7.936142935583738e-05,0.004541798070218944,0.9571734813314364,6.533436319803265e-05,3.851679543684294e-05,0.002000755779783018,0.014283216369675581,4.364947239216142e-05,3.095148041870475e-05,0.004376966708456227,0.017365968199628355
0.00015383281454985355,0.02124759836279299,0.005491457583634385,3.577581267643346e-05,0.00017019523206244288,0.13256386044349813,0.06226149796425574,1.4465706697354772e-05,0.0005469132684988783,0.716406978053454,0.06110742475787983
0.00039046676282036066,0.059646597207022506,0.02609414781610966,0.00018908043854601623,0.00033346340939068085,0.008462332859698444,0.07413896302870061,4.282549493688154e-05,0.00011551062074278672,0.3274387555548644,0.5031478568071676
0.0021645643731622644,0.08465655689161733,0.6793849223330154,0.0008409322016071403,0.0006749626716304215,0.010600710038316601,0.131755003470883,0.001669060411344898,0.001337306418329292,0.04716785238950433,0.03974812880058941
2.2569608656388023e-05,0.017937815551472718,0.81999634809822,3.451867629344892e-05,5.8444900395043e-06,0.004756200617532553,0.018140094769705798,1.3255769862664606e-05,0.003604434126288026,0.0010403369368188551,0.1344485813551104
0.00038578764821134605,0.10855665604824612,0.008391442189943378,0.0001383769595591558,0.0001688716995400125,0.0451373012873279,0.37813006901273455,2.548649289033311e-05,0.0057022864896236775,0.10409164740392593,0.34927207476799765
9.520259753451575e-05,0.0007192483026508941,0.0008296359090396909,1.69270546943583e-05,2.1449352780350984e-05,0.0023885618203165313,0.001829434025752942,9.678519141717115e-06,9.369674860366362e-05,0.9902854353962527,0.0037107302732326754
0.00010928445464128578,0.03973740196649658,0.009839385194711062,9.519340810629326e-06,4.571644108622188e-05,0.0022559855634735346,0.09874733209487177,1.3549380021690767e-05,0.007231483209841719,0.02847642818989617,0.8135339141641493
0.0003549685859589664,0.07412616418078109,0.013041665474825865,3.640357750934684e-05,0.00016667090717790124,0.03142892597455317,0.49806654603006806,3.654536616391768e-05,0.00046236098162793246,0.26872551096727176,0.11355423795406198
0.002431025760290572,0.04593218067407826,0.084979223040822,0.00013261480827270961,6.57023169008583e-05,0.004703203158061399,0.45641681087717473,0.00047482034674872103,0.03654953729183664,0.012402554017815374,0.35591232770799885
0.0002226722055206797,0.00796661853137467,0.002108815939607902,0.00012114615529682014,0.0009250160568728131,0.8994529212632405,0.015759442067261934,2.7529431620294383e-05,0.0008879214203533998,0.028953308707100844,0.04357460822175023
0.002143775143194615,0.06766189478822154,0.06305799083593124,0.0010059196153898852,0.0002637865020527191,0.004203763713796453,0.517730785836873,0.0006774701489307845,0.00878980349834505,0.15048743787466032,0.1839773720426043
3.0009248738948326e-06,0.003491985447321305,0.000969677926370363,1.7130099762093778e-06,3.180621215613584e-06,0.0005420539305184309,0.00544610963973146,2.7250793546274496e-06,0.8783757248678391,0.000974318427392783,0.11018951012540625
0.00012604707088165572,0.11453008729717239,0.01965150897673926,5.140120540799649e-05,0.00012955469284080693,0.0553500571647475,0.5004406387886192,1.4487849841564714e-05,0.0002264450067796016,0.1789166602653918,0.13056311168157828
0.0006843856004108324,0.1716152181287266,0.054699631101728034,0.00031821934071499117,2.911841299689246e-05,0.009636765933873866,0.18391153439118546,0.00027010055167396834,0.03279629067415344,0.08955312745223865,0.4564856084122973
0.00015840045744169406,0.5127443673065419,0.004624474417183031,2.0754453530132203e-05,4.449487754650129e-05,0.00032192499251723546,0.05326728677349568,2.1026729475077164e-05,0.000546891282745136,0.015811071740018477,0.412439306969505
0.0001172929211259005,0.028025715198784207,0.0027018780324106375,1.8049361422284055e-05,0.00027555477884037637,0.6353386971944033,0.0520498982821464,9.874313073805381e-06,0.000751952935869262,0.1722558903553471,0.1084551966265766
4.374778343766226e-05,0.013641782102354776,0.0033770536530756804,9.640335685364802e-06,2.2843644129174994e-05,0.00033907309574523185,0.1308368760703201,1.9692252389991855e-05,0.008983885376618674,0.00245092029360729,0.840274485392636
0.0033077577196218124,0.07867871025662601,0.009366656941299114,0.00022565781308242963,0.00021536573222393805,0.008153261201643305,0.6121204204645159,0.0006451014356853376,0.0006741009199274029,0.22826546440935755,0.05834750310601728
7.310824035673486e-05,0.00622185024356276,0.005580565289996358,8.085136146002485e-06,1.100948443145649e-05,0.0002803181679652506,0.022234489425068508,9.327552842613311e-06,0.7860150070980981,0.0010649278246266374,0.17850131153690552
0.0001267105615080732,0.007372725411790326,0.00127476104978954,1.693599955344046e-05,0.00011421454745862009,0.0025992031549753893,0.10530272842919677,1.439301628904485e-05,0.0011129636636244816,0.023716457054869206,0.858348907110945
0.15945970425438905,0.0020786409736461503,0.0006145029394386557,0.09292182167109167,0.6848951253603017,0.0009980563210491191,0.0023751361788638924,0.0019297816046496405,0.00013298181361733925,0.035066359677934374,0.019527889205018654
0.0005953618605936351,0.06464017273838372,0.00605485765860909,2.7154066656256894e-05,0.00014711959108094894,0.0049475354914375325,0.14988475226693723,2.8207047934763353e-05,0.012109908043159704,0.030131984441396722,0.7314329467938103
0.0014520732782142237,0.05545226879151399,0.09039658187674424,0.004135796233306755,0.0018965517205726335,0.19178909196212338,0.06169199089587903,0.00037341140870871816,0.0004569523235233771,0.41787471816648114,0.17448056334293252
2.60193970559439e-05,0.003996514392259963,0.0061008928574477345,2.1240138475607378e-05,2.2739361300048568e-05,0.0012659380094001194,0.007614619744508178,9.54684178728312e-06,0.7005840456759059,0.0018453970771323666,0.27851304650472686
0.00012080810284019453,0.14257838473198922,0.01990169625762627,4.6245100732808124e-05,5.94040344889162e-05,0.02511862882917094,0.37135853944349595,9.303863951072384e-06,0.002182974175480713,0.025743297280817312,0.4128807181794066
0.0001532567714212039,0.01706393306801066,0.0026547051858583615,3.976290270691134e-05,8.968251767989427e-05,0.0010189091749280047,0.047467540516427924,8.642254575178e-06,0.007558372750423939,0.04057871033991823,0.8833664845180497
0.0005726254438598406,0.1250049564935572,0.007901608283564402,0.00033453635247557365,0.00022167708542516836,0.019552408638368438,0.3722823993010539,0.00031628881400923585,0.021655178343209236,0.3098318534868765,0.1423264677576005
8.950881763433616e-05,0.058851684086742045,0.007648428426292226,2.7348707643371004e-05,0.0004366974357540375,0.005846187858731433,0.03548927712303873,2.40753317709162e-05,0.05772966212383055,0.28783682128951993,0.5460203087990424
5.9161743683660794e-05,0.05047867792600002,0.024145183687278127,1.529022351598317e-05,3.343482263192853e-05,0.0026905156687556074,0.10110079741056589,1.1472100847094384e-05,0.0018587965893242498,0.0091137284321656,0.8104929413952319
9.782896356999266e-06,0.00224943131058452,0.9734218892441626,1.8331146379039313e-05,1.1471343556132928e-05,0.0009146028715401821,0.004302598867726904,3.859575098667403e-06,0.00013122231526062106,0.00182651679565692,0.017110293633677515
0.00010311215595763468,0.03964979513668471,0.744192607575081,0.00010399425680791434,0.00014469248555882115,0.001493160409739243,0.03475139265696683,3.482112918200972e-05,0.0016591984239372132,0.008624099451304029,0.16924312631878063
0.00045650742070954894,0.048408307275452166,0.0849969350339545,0.0004279911532853808,0.0002042698669480001,0.02886741124407226,0.2012415270215698,0.0001000898169011823,0.025040210868766333,0.04101577755028971,0.5692409727480512
0.03524387830724441,0.0007817651190407616,0.0008047635475994125,0.004107487176329757,0.00028429124826333886,0.0008015812114958774,0.001869710131292048,0.9551749539844364,3.285088460575907e-05,0.0005711181690995063,0.0003276002205927042
0.0023202285185382494,0.024946884460378394,0.015767614453785227,3.85113142725009e-05,0.0004412621078710546,0.0010834483361141117,0.032745017457998536,3.133448179352761e-05,0.003908361048632771,0.007756983080052999,0.9109603547405626
7.664821420195284e-05,0.0521182009383439,0.009899234568999072,8.209637123940086e-05,4.6366464903241605e-05,0.02903496891004461,0.35891651466731067,0.00011372675214655412,0.002497346587338951,0.0133755046025697,0.533839391922902
3.993338184793665e-05,0.004104784717489092,0.002696951407204458,6.023782605596011e-06,9.6768185024157e-06,0.0008515003787855385,0.030027303465506878,7.969371315473463e-06,0.8787942169881876,0.0002580842473906709,0.08320355544116427
